database_version,material_id,formula,composition_key,elements,n_elements,spacegroup_no,crystal_system,e_above_hull,band_gap,theoretical,icsd_ids,pauling_ids,last_updated,disposition,disposition_reason,ranking_score,ensemble_spread,ad_distance,screen_rank,evidence_state
2026.04.13,mp-1001069,Li48P16S61,Li:0.38400000|P:0.12800000|S:0.48800000,Li;P;S,3,6,Monoclinic,0.018982198731428,2.2955,True,,,2016-07-22 01:09:20+00:00,screen_candidate,outside OBELiX composition set,-4.84914265144327,0.15295070527240517,0.5716396397316208,42,high_score_lower_risk
2026.04.13,mp-1020013,Li2S2O7,Li:0.18181818|O:0.63636364|S:0.18181818,Li;O;S,3,62,Orthorhombic,0.0,5.5360000000000005,False,icsd-188009,,2022-01-01 02:20:30.449000+00:00,oxygen_scope_exclusion,contains oxygen; outside the declared Li-S scope,-9.35535387412001,0.6543473072986635,5.598303998115698,232,not_applicable
2026.04.13,mp-1020018,Li5B(SO4)4,B:0.03846154|Li:0.19230769|O:0.61538462|S:0.15384615,B;Li;O;S,4,14,Monoclinic,0.0082010613461536,6.108199999999999,False,icsd-428002,,2021-02-16 08:02:26.609000+00:00,oxygen_scope_exclusion,contains oxygen; outside the declared Li-S scope,-9.81907834652496,0.3525887420207276,3.676324340627615,233,not_applicable
2026.04.13,mp-1020060,LiB(S2O7)2,B:0.05000000|Li:0.05000000|O:0.70000000|S:0.20000000,B;Li;O;S,4,19,Orthorhombic,0.0,5.51,False,icsd-425175,,2021-02-16 04:33:14.216000+00:00,oxygen_scope_exclusion,contains oxygen; outside the declared Li-S scope,-9.912488195438982,0.49093058564876807,4.833914805847657,236,not_applicable
2026.04.13,mp-1020106,LiB(SO4)2,B:0.08333333|Li:0.08333333|O:0.66666667|S:0.16666667,B;Li;O;S,4,7,Monoclinic,0.0,6.3873999999999995,False,icsd-425174,,2021-02-16 09:59:25.912000+00:00,oxygen_scope_exclusion,contains oxygen; outside the declared Li-S scope,-8.776571918131038,0.3409202553962959,4.090443668572253,227,not_applicable
2026.04.13,mp-1021497,Li2SiSnS4,Li:0.25000000|S:0.50000000|Si:0.12500000|Sn:0.12500000,Li;S;Si;Sn,4,121,Tetragonal,0.0168684903125004,1.9995,True,,,2020-11-11 01:12:17.875000+00:00,screen_candidate,outside OBELiX composition set,-5.580389314664825,0.1444367295427726,3.781334690215961,72,high_score_lower_risk
2026.04.13,mp-1040450,Li5P(S2Cl)2,Cl:0.16666667|Li:0.41666667|P:0.08333333|S:0.33333333,Cl;Li;P;S,4,38,Orthorhombic,0.0163354922916667,2.7792999999999997,True,,,2021-02-10 01:42:51.936000+00:00,screen_candidate,outside OBELiX composition set,-3.507479020412228,0.1584097761388394,2.389149132728132,24,high_score_lower_risk
2026.04.13,mp-1040451,Li20Si3P3S23Cl,Cl:0.02000000|Li:0.40000000|P:0.06000000|S:0.46000000|Si:0.06000000,Cl;Li;P;S;Si,5,6,Monoclinic,0.035331716299999,2.3935999999999997,True,,,2021-02-06 01:42:26.514000+00:00,screen_candidate,outside OBELiX composition set,-2.2616938324596543,0.11619098537778953,4.717161061048966,3,high_score_lower_risk
2026.04.13,mp-1080241,Li2Ge(S2O7)3,Ge:0.03333333|Li:0.06666667|O:0.70000000|S:0.20000000,Ge;Li;O;S,4,148,Trigonal,0.0,3.7659,True,,,2018-04-18 23:56:08+00:00,oxygen_scope_exclusion,contains oxygen; outside the declared Li-S scope,-7.774456983197011,0.5204409330946249,3.101761885167032,209,not_applicable
2026.04.13,mp-1097034,Li20Si3P3S23Cl,Cl:0.02000000|Li:0.40000000|P:0.06000000|S:0.46000000|Si:0.06000000,Cl;Li;P;S;Si,5,6,Monoclinic,0.0355045244999994,2.3724,True,,,2021-02-05 11:33:54.426000+00:00,screen_candidate,outside OBELiX composition set,-2.2616938324596543,0.11619098537778953,4.717161061048966,4,high_score_lower_risk
2026.04.13,mp-1097035,Li20Si3P3S23Cl,Cl:0.02000000|Li:0.40000000|P:0.06000000|S:0.46000000|Si:0.06000000,Cl;Li;P;S;Si,5,6,Monoclinic,0.0305383722999987,2.3076,True,,,2021-02-05 08:22:11.795000+00:00,screen_candidate,outside OBELiX composition set,-2.2616938324596543,0.11619098537778953,4.717161061048966,5,high_score_lower_risk
2026.04.13,mp-1097036,Li3PS4,Li:0.37500000|P:0.12500000|S:0.50000000,Li;P;S,3,62,Orthorhombic,0.0138297662499997,2.8219000000000003,True,,,2021-12-31 14:38:02.780000+00:00,obelix_composition_reference,measured composition in OBELiX,-6.05437137073699,0.15413781012775285,0.453037115432668,103,not_applicable
2026.04.13,mp-1105750,LiAu(S2O7)2,Au:0.05000000|Li:0.05000000|O:0.70000000|S:0.20000000,Au;Li;O;S,4,2,Triclinic,0.0,1.9833021813679452,False,icsd-422909,,2021-02-05 09:42:56.991000+00:00,oxygen_scope_exclusion,contains oxygen; outside the declared Li-S scope,-8.429960159280155,0.30838993339940296,6.846181967322228,222,not_applicable
2026.04.13,mp-1106183,LiAlS2,Al:0.25000000|Li:0.25000000|S:0.50000000,Al;Li;S,3,33,Orthorhombic,0.0,4.7954,True,icsd-608360,,2021-03-13 18:38:09.969000+00:00,screen_candidate,outside OBELiX composition set,-6.890379429038136,0.4121289468575302,4.555839578711731,171,extrapolative
2026.04.13,mp-11175,LiZnPS4,Li:0.14285714|P:0.14285714|S:0.57142857|Zn:0.14285714,Li;P;S;Zn,4,82,Tetragonal,0.0,2.7311999999999994,False,icsd-95785,,2023-10-07 18:15:38.491000+00:00,obelix_composition_reference,measured composition in OBELiX,-6.753110961504322,0.18639564787914725,2.939463918710689,155,not_applicable
2026.04.13,mp-1147554,LiLaSO,La:0.25000000|Li:0.25000000|O:0.25000000|S:0.25000000,La;Li;O;S,4,129,Tetragonal,0.00845659375,3.1807,True,,,2020-11-11 08:58:41.500000+00:00,oxygen_scope_exclusion,contains oxygen; outside the declared Li-S scope,-7.135505820141154,0.30349634747559845,7.336160140401444,183,not_applicable
2026.04.13,mp-1147591,Li6Zn3(PS4)4,Li:0.20689655|P:0.13793103|S:0.55172414|Zn:0.10344828,Li;P;S;Zn,4,3,Monoclinic,0.0089651135344821,2.6651,True,,,2020-04-29 14:56:25.886000+00:00,obelix_composition_reference,measured composition in OBELiX,-5.086710883144978,0.13194993022058202,2.02462921835468,48,not_applicable
2026.04.13,mp-1147592,Li6Zn3(PS4)4,Li:0.20689655|P:0.13793103|S:0.55172414|Zn:0.10344828,Li;P;S;Zn,4,1,Triclinic,0.0099322208620691,2.5364000000000004,True,,,2020-05-02 02:52:50.760000+00:00,obelix_composition_reference,measured composition in OBELiX,-5.086710883144978,0.13194993022058202,2.02462921835468,49,not_applicable
2026.04.13,mp-1147593,Li6Zn3(PS4)4,Li:0.20689655|P:0.13793103|S:0.55172414|Zn:0.10344828,Li;P;S;Zn,4,1,Triclinic,0.0099217513793101,2.4748,True,,,2020-04-29 21:17:16.893000+00:00,obelix_composition_reference,measured composition in OBELiX,-5.086710883144978,0.13194993022058202,2.02462921835468,50,not_applicable
2026.04.13,mp-1147594,Li6Zn3(PS4)4,Li:0.20689655|P:0.13793103|S:0.55172414|Zn:0.10344828,Li;P;S;Zn,4,1,Triclinic,0.0097467299137923,2.8963,True,,,2023-03-18 07:41:03.162000+00:00,obelix_composition_reference,measured composition in OBELiX,-5.086710883144978,0.13194993022058202,2.02462921835468,51,not_applicable
2026.04.13,mp-1147596,Li6Zn3(PS4)4,Li:0.20689655|P:0.13793103|S:0.55172414|Zn:0.10344828,Li;P;S;Zn,4,1,Triclinic,0.0097709939655166,2.5208999999999997,True,,,2020-04-29 17:04:37.598000+00:00,obelix_composition_reference,measured composition in OBELiX,-5.086710883144978,0.13194993022058202,2.02462921835468,52,not_applicable
2026.04.13,mp-1147600,Li6Zn3(PS4)4,Li:0.20689655|P:0.13793103|S:0.55172414|Zn:0.10344828,Li;P;S;Zn,4,1,Triclinic,0.0092305318965513,2.6093,True,,,2020-04-29 09:59:44.152000+00:00,obelix_composition_reference,measured composition in OBELiX,-5.086710883144978,0.13194993022058202,2.02462921835468,53,not_applicable
2026.04.13,mp-1147603,Li6Zn3(PS4)4,Li:0.20689655|P:0.13793103|S:0.55172414|Zn:0.10344828,Li;P;S;Zn,4,1,Triclinic,0.0102065106896551,2.5434,True,,,2020-05-02 03:03:26.958000+00:00,obelix_composition_reference,measured composition in OBELiX,-5.086710883144978,0.13194993022058202,2.02462921835468,54,not_applicable
2026.04.13,mp-1147604,Li6Zn3(PS4)4,Li:0.20689655|P:0.13793103|S:0.55172414|Zn:0.10344828,Li;P;S;Zn,4,1,Triclinic,0.0101700747413788,2.5061,True,,,2020-04-29 14:11:04.084000+00:00,obelix_composition_reference,measured composition in OBELiX,-5.086710883144978,0.13194993022058202,2.02462921835468,55,not_applicable
2026.04.13,mp-1147605,Li6Zn3(PS4)4,Li:0.20689655|P:0.13793103|S:0.55172414|Zn:0.10344828,Li;P;S;Zn,4,4,Monoclinic,0.006571167844827,2.6775,True,,,2021-02-22 00:13:54.308000+00:00,obelix_composition_reference,measured composition in OBELiX,-5.086710883144978,0.13194993022058202,2.02462921835468,56,not_applicable
2026.04.13,mp-1147606,Li6Zn3(PS4)4,Li:0.20689655|P:0.13793103|S:0.55172414|Zn:0.10344828,Li;P;S;Zn,4,4,Monoclinic,0.0076882711206893,2.6809000000000003,True,,,2021-02-21 23:18:24.293000+00:00,obelix_composition_reference,measured composition in OBELiX,-5.086710883144978,0.13194993022058202,2.02462921835468,57,not_applicable
2026.04.13,mp-1147609,Li6Zn3(PS4)4,Li:0.20689655|P:0.13793103|S:0.55172414|Zn:0.10344828,Li;P;S;Zn,4,1,Triclinic,0.0101403863793096,2.497,True,,,2018-12-27 11:38:32.355000+00:00,obelix_composition_reference,measured composition in OBELiX,-5.086710883144978,0.13194993022058202,2.02462921835468,58,not_applicable
2026.04.13,mp-1147610,Li6Zn3(PS4)4,Li:0.20689655|P:0.13793103|S:0.55172414|Zn:0.10344828,Li;P;S;Zn,4,1,Triclinic,0.0101393337068964,2.6682999999999995,True,,,2020-04-30 02:33:20.681000+00:00,obelix_composition_reference,measured composition in OBELiX,-5.086710883144978,0.13194993022058202,2.02462921835468,59,not_applicable
2026.04.13,mp-1147611,Li6Zn3(PS4)4,Li:0.20689655|P:0.13793103|S:0.55172414|Zn:0.10344828,Li;P;S;Zn,4,1,Triclinic,0.0102046423275856,2.5348,True,,,2018-12-27 11:38:37.301000+00:00,obelix_composition_reference,measured composition in OBELiX,-5.086710883144978,0.13194993022058202,2.02462921835468,60,not_applicable
2026.04.13,mp-1147613,Li6Zn3(PS4)4,Li:0.20689655|P:0.13793103|S:0.55172414|Zn:0.10344828,Li;P;S;Zn,4,1,Triclinic,0.0100710019827587,2.5518,True,,,2020-04-29 22:48:10.455000+00:00,obelix_composition_reference,measured composition in OBELiX,-5.086710883144978,0.13194993022058202,2.02462921835468,61,not_applicable
2026.04.13,mp-1147614,Li6Zn3(PS4)4,Li:0.20689655|P:0.13793103|S:0.55172414|Zn:0.10344828,Li;P;S;Zn,4,1,Triclinic,0.0101031237931037,2.6649,True,,,2020-04-29 23:59:31.292000+00:00,obelix_composition_reference,measured composition in OBELiX,-5.086710883144978,0.13194993022058202,2.02462921835468,62,not_applicable
2026.04.13,mp-1147616,Li6Zn3(PS4)4,Li:0.20689655|P:0.13793103|S:0.55172414|Zn:0.10344828,Li;P;S;Zn,4,1,Triclinic,0.0099855033620688,2.5534000000000003,True,,,2020-04-29 12:26:26.107000+00:00,obelix_composition_reference,measured composition in OBELiX,-5.086710883144978,0.13194993022058202,2.02462921835468,63,not_applicable
2026.04.13,mp-1147617,Li6Zn3(PS4)4,Li:0.20689655|P:0.13793103|S:0.55172414|Zn:0.10344828,Li;P;S;Zn,4,4,Monoclinic,0.0099418099137933,2.6824,True,,,2020-04-30 03:42:22.583000+00:00,obelix_composition_reference,measured composition in OBELiX,-5.086710883144978,0.13194993022058202,2.02462921835468,64,not_applicable
2026.04.13,mp-1147627,Li10Zn7(PS4)8,Li:0.17543860|P:0.14035088|S:0.56140351|Zn:0.12280702,Li;P;S;Zn,4,1,Triclinic,0.0051426498684215,2.6681,True,,,2021-02-05 20:14:45.413000+00:00,screen_candidate,outside OBELiX composition set,-5.985509481015381,0.17794890120547285,2.45859381899949,87,unflagged
2026.04.13,mp-1147630,Li10Zn7(PS4)8,Li:0.17543860|P:0.14035088|S:0.56140351|Zn:0.12280702,Li;P;S;Zn,4,4,Monoclinic,0.0065314796052629,2.6864000000000003,True,,,2020-05-02 02:38:56.141000+00:00,screen_candidate,outside OBELiX composition set,-5.985509481015381,0.17794890120547285,2.45859381899949,88,unflagged
2026.04.13,mp-1147634,Li10Zn7(PS4)8,Li:0.17543860|P:0.14035088|S:0.56140351|Zn:0.12280702,Li;P;S;Zn,4,1,Triclinic,0.0071255661842108,2.6371,True,,,2020-04-29 19:28:09.644000+00:00,screen_candidate,outside OBELiX composition set,-5.985509481015381,0.17794890120547285,2.45859381899949,89,unflagged
2026.04.13,mp-1147681,Li10Zn(PS4)4,Li:0.32258065|P:0.12903226|S:0.51612903|Zn:0.03225806,Li;P;S;Zn,4,7,Monoclinic,0.0073794584677422,2.5017999999999994,True,,,2021-02-22 08:07:56.384000+00:00,obelix_composition_reference,measured composition in OBELiX,-3.484318558513396,0.20868632864128134,2.1180753687075056,12,not_applicable
2026.04.13,mp-1147684,Li10Zn(PS4)4,Li:0.32258065|P:0.12903226|S:0.51612903|Zn:0.03225806,Li;P;S;Zn,4,7,Monoclinic,0.0073644749193553,2.5761,True,,,2021-02-22 11:48:53.295000+00:00,obelix_composition_reference,measured composition in OBELiX,-3.484318558513396,0.20868632864128134,2.1180753687075056,13,not_applicable
2026.04.13,mp-1147685,Li10Zn(PS4)4,Li:0.32258065|P:0.12903226|S:0.51612903|Zn:0.03225806,Li;P;S;Zn,4,7,Monoclinic,0.0072098042741934,2.5073,True,,,2023-03-18 11:38:24.276000+00:00,obelix_composition_reference,measured composition in OBELiX,-3.484318558513396,0.20868632864128134,2.1180753687075056,14,not_applicable
2026.04.13,mp-1147686,Li10Zn(PS4)4,Li:0.32258065|P:0.12903226|S:0.51612903|Zn:0.03225806,Li;P;S;Zn,4,1,Triclinic,0.0075125568548388,2.4480000000000004,True,,,2021-02-21 14:15:18.673000+00:00,obelix_composition_reference,measured composition in OBELiX,-3.484318558513396,0.20868632864128134,2.1180753687075056,15,not_applicable
2026.04.13,mp-1147687,Li10Zn(PS4)4,Li:0.32258065|P:0.12903226|S:0.51612903|Zn:0.03225806,Li;P;S;Zn,4,7,Monoclinic,0.0070944476612906,2.5782000000000003,True,,,2021-02-21 23:09:26.221000+00:00,obelix_composition_reference,measured composition in OBELiX,-3.484318558513396,0.20868632864128134,2.1180753687075056,16,not_applicable
2026.04.13,mp-1147692,Li10Zn(PS4)4,Li:0.32258065|P:0.12903226|S:0.51612903|Zn:0.03225806,Li;P;S;Zn,4,1,Triclinic,0.0068213473387102,2.6896000000000004,True,,,2021-02-06 03:46:34.658000+00:00,obelix_composition_reference,measured composition in OBELiX,-3.484318558513396,0.20868632864128134,2.1180753687075056,17,not_applicable
2026.04.13,mp-1147693,Li10Zn(PS4)4,Li:0.32258065|P:0.12903226|S:0.51612903|Zn:0.03225806,Li;P;S;Zn,4,1,Triclinic,0.0064235941129036,2.7628000000000004,True,,,2021-02-08 21:05:42.566000+00:00,obelix_composition_reference,measured composition in OBELiX,-3.484318558513396,0.20868632864128134,2.1180753687075056,18,not_applicable
2026.04.13,mp-1147694,Li10Zn(PS4)4,Li:0.32258065|P:0.12903226|S:0.51612903|Zn:0.03225806,Li;P;S;Zn,4,1,Triclinic,0.0053771828225812,2.6990999999999996,True,,,2021-02-07 02:11:35.999000+00:00,obelix_composition_reference,measured composition in OBELiX,-3.484318558513396,0.20868632864128134,2.1180753687075056,19,not_applicable
2026.04.13,mp-1147695,Li10Zn(PS4)4,Li:0.32258065|P:0.12903226|S:0.51612903|Zn:0.03225806,Li;P;S;Zn,4,1,Triclinic,0.0050699628225814,2.7251,True,,,2021-02-07 02:25:33.416000+00:00,obelix_composition_reference,measured composition in OBELiX,-3.484318558513396,0.20868632864128134,2.1180753687075056,20,not_applicable
2026.04.13,mp-1147696,Li10Zn(PS4)4,Li:0.32258065|P:0.12903226|S:0.51612903|Zn:0.03225806,Li;P;S;Zn,4,1,Triclinic,0.0067693783064521,2.5218000000000007,True,,,2021-02-06 15:41:31.308000+00:00,obelix_composition_reference,measured composition in OBELiX,-3.484318558513396,0.20868632864128134,2.1180753687075056,21,not_applicable
2026.04.13,mp-1147697,Li10Zn(PS4)4,Li:0.32258065|P:0.12903226|S:0.51612903|Zn:0.03225806,Li;P;S;Zn,4,1,Triclinic,0.0075404676612906,2.5244,True,,,2021-02-08 22:58:57.507000+00:00,obelix_composition_reference,measured composition in OBELiX,-3.484318558513396,0.20868632864128134,2.1180753687075056,22,not_applicable
2026.04.13,mp-1147698,Li10Zn(PS4)4,Li:0.32258065|P:0.12903226|S:0.51612903|Zn:0.03225806,Li;P;S;Zn,4,1,Triclinic,0.0056423318548395,2.718884345063006,True,,,2021-02-10 16:45:11.173000+00:00,obelix_composition_reference,measured composition in OBELiX,-3.484318558513396,0.20868632864128134,2.1180753687075056,23,not_applicable
2026.04.13,mp-1147721,Li4Zn(PS4)2,Li:0.26666667|P:0.13333333|S:0.53333333|Zn:0.06666667,Li;P;S;Zn,4,4,Monoclinic,0.0111601971666663,2.7225,True,,,2021-02-09 06:30:01.681000+00:00,obelix_composition_reference,measured composition in OBELiX,-4.1745351630467225,0.14381880089118043,1.9532814503961258,25,not_applicable
2026.04.13,mp-1147723,Li4Zn(PS4)2,Li:0.26666667|P:0.13333333|S:0.53333333|Zn:0.06666667,Li;P;S;Zn,4,1,Triclinic,0.010870686833333,2.7102000000000004,True,,,2021-02-08 06:41:16.984000+00:00,obelix_composition_reference,measured composition in OBELiX,-4.1745351630467225,0.14381880089118043,1.9532814503961258,26,not_applicable
2026.04.13,mp-1147724,Li4Zn(PS4)2,Li:0.26666667|P:0.13333333|S:0.53333333|Zn:0.06666667,Li;P;S;Zn,4,4,Monoclinic,0.0094352436666662,2.718,True,,,2021-02-22 05:57:06.629000+00:00,obelix_composition_reference,measured composition in OBELiX,-4.1745351630467225,0.14381880089118043,1.9532814503961258,27,not_applicable
2026.04.13,mp-1147725,Li4Zn(PS4)2,Li:0.26666667|P:0.13333333|S:0.53333333|Zn:0.06666667,Li;P;S;Zn,4,1,Triclinic,0.0116626881666661,2.6555000000000004,True,,,2021-02-08 06:41:16.763000+00:00,obelix_composition_reference,measured composition in OBELiX,-4.1745351630467225,0.14381880089118043,1.9532814503961258,28,not_applicable
2026.04.13,mp-1147726,Li4Zn(PS4)2,Li:0.26666667|P:0.13333333|S:0.53333333|Zn:0.06666667,Li;P;S;Zn,4,1,Triclinic,0.0119105799444438,2.3985,True,,,2021-02-07 03:49:51.957000+00:00,obelix_composition_reference,measured composition in OBELiX,-4.1745351630467225,0.14381880089118043,1.9532814503961258,29,not_applicable
2026.04.13,mp-1147727,Li4Zn(PS4)2,Li:0.26666667|P:0.13333333|S:0.53333333|Zn:0.06666667,Li;P;S;Zn,4,1,Triclinic,0.0118365370555553,2.6745,True,,,2021-02-08 08:12:46.489000+00:00,obelix_composition_reference,measured composition in OBELiX,-4.1745351630467225,0.14381880089118043,1.9532814503961258,30,not_applicable
2026.04.13,mp-1147728,Li4Zn(PS4)2,Li:0.26666667|P:0.13333333|S:0.53333333|Zn:0.06666667,Li;P;S;Zn,4,7,Monoclinic,0.0106999304166661,2.7622,True,,,2020-04-29 07:54:10.294000+00:00,obelix_composition_reference,measured composition in OBELiX,-4.1745351630467225,0.14381880089118043,1.9532814503961258,31,not_applicable
2026.04.13,mp-1147729,Li4Zn(PS4)2,Li:0.26666667|P:0.13333333|S:0.53333333|Zn:0.06666667,Li;P;S;Zn,4,1,Triclinic,0.011465264611111,2.7876000000000003,True,,,2021-02-08 09:07:38.234000+00:00,obelix_composition_reference,measured composition in OBELiX,-4.1745351630467225,0.14381880089118043,1.9532814503961258,32,not_applicable
2026.04.13,mp-1147732,Li4Zn(PS4)2,Li:0.26666667|P:0.13333333|S:0.53333333|Zn:0.06666667,Li;P;S;Zn,4,1,Triclinic,0.0115164443888886,2.6636000000000006,True,,,2021-02-08 08:19:04.502000+00:00,obelix_composition_reference,measured composition in OBELiX,-4.1745351630467225,0.14381880089118043,1.9532814503961258,33,not_applicable
2026.04.13,mp-1147733,Li4Zn(PS4)2,Li:0.26666667|P:0.13333333|S:0.53333333|Zn:0.06666667,Li;P;S;Zn,4,1,Triclinic,0.0118367175000004,2.7862,True,,,2021-02-09 01:37:59.643000+00:00,obelix_composition_reference,measured composition in OBELiX,-4.1745351630467225,0.14381880089118043,1.9532814503961258,34,not_applicable
2026.04.13,mp-1147734,Li4Zn(PS4)2,Li:0.26666667|P:0.13333333|S:0.53333333|Zn:0.06666667,Li;P;S;Zn,4,1,Triclinic,0.0117705288333329,2.7069950982334774,True,,,2021-02-10 11:06:50.840000+00:00,obelix_composition_reference,measured composition in OBELiX,-4.1745351630467225,0.14381880089118043,1.9532814503961258,35,not_applicable
2026.04.13,mp-1147735,Li4Zn(PS4)2,Li:0.26666667|P:0.13333333|S:0.53333333|Zn:0.06666667,Li;P;S;Zn,4,1,Triclinic,0.0103676558333338,2.7908,True,,,2021-02-09 19:17:56.016000+00:00,obelix_composition_reference,measured composition in OBELiX,-4.1745351630467225,0.14381880089118043,1.9532814503961258,36,not_applicable
2026.04.13,mp-1147737,Li4Zn(PS4)2,Li:0.26666667|P:0.13333333|S:0.53333333|Zn:0.06666667,Li;P;S;Zn,4,1,Triclinic,0.0115015054999991,2.7368,True,,,2021-02-05 01:01:52.084000+00:00,obelix_composition_reference,measured composition in OBELiX,-4.1745351630467225,0.14381880089118043,1.9532814503961258,37,not_applicable
2026.04.13,mp-1147738,Li4Zn(PS4)2,Li:0.26666667|P:0.13333333|S:0.53333333|Zn:0.06666667,Li;P;S;Zn,4,1,Triclinic,0.0139871398333335,2.5355999999999996,True,,,2020-04-29 09:04:34.458000+00:00,obelix_composition_reference,measured composition in OBELiX,-4.1745351630467225,0.14381880089118043,1.9532814503961258,38,not_applicable
2026.04.13,mp-1147741,Li4Zn(PS4)2,Li:0.26666667|P:0.13333333|S:0.53333333|Zn:0.06666667,Li;P;S;Zn,4,1,Triclinic,0.0138204000833335,2.6315,True,,,2020-04-29 14:42:43.282000+00:00,obelix_composition_reference,measured composition in OBELiX,-4.1745351630467225,0.14381880089118043,1.9532814503961258,39,not_applicable
2026.04.13,mp-1176625,LiSn(SO4)2,Li:0.08333333|O:0.66666667|S:0.16666667|Sn:0.08333333,Li;O;S;Sn,4,7,Monoclinic,0.0178634450000059,2.4086,True,,,2020-04-29 15:30:40.424000+00:00,oxygen_scope_exclusion,contains oxygen; outside the declared Li-S scope,-7.631565470666738,0.3098457216673811,3.509842142641528,205,not_applicable
2026.04.13,mp-1176627,LiV(SO4)2,Li:0.08333333|O:0.66666667|S:0.16666667|V:0.08333333,Li;O;S;V,4,1,Triclinic,0.0189641405208362,1.8864,True,,,2021-02-06 01:09:12.977000+00:00,oxygen_scope_exclusion,contains oxygen; outside the declared Li-S scope,-6.479930608217094,0.312484794094914,1.8862820393591453,145,not_applicable
2026.04.13,mp-1177520,Li3SbS3,Li:0.42857143|S:0.42857143|Sb:0.14285714,Li;S;Sb,3,160,Trigonal,0.0352236292857135,2.7451999999999996,True,,,2021-02-10 17:20:02.662000+00:00,obelix_composition_reference,measured composition in OBELiX,-8.481216064358739,0.31153525590524583,2.6957350719979525,223,not_applicable
2026.04.13,mp-1177695,Li3CuS2,Cu:0.16666667|Li:0.50000000|S:0.33333333,Cu;Li;S,3,72,Orthorhombic,0.0,2.3028999999999997,True,,,2021-03-13 18:50:58.188000+00:00,redox_electronic_risk,Cu,-6.467816156777384,0.3350109173129305,4.681600246374616,142,not_applicable
2026.04.13,mp-1178011,Li2Fe2(SO4)3,Fe:0.10526316|Li:0.10526316|O:0.63157895|S:0.15789474,Fe;Li;O;S,4,61,Orthorhombic,0.0217036423684113,4.1795,True,,,2019-01-11 07:19:00.019000+00:00,oxygen_scope_exclusion,contains oxygen; outside the declared Li-S scope,-6.909111315972783,0.2187703245390952,9.82017988935489,174,not_applicable
2026.04.13,mp-1181012,Li4Re6S11,Li:0.19047619|Re:0.28571429|S:0.52380952,Li;Re;S,3,56,Orthorhombic,0.0,1.725,True,,,2022-01-01 03:15:01.094000+00:00,screen_candidate,outside OBELiX composition set,-6.069161350894851,0.27235283038715435,12.889919647899328,106,extrapolative
2026.04.13,mp-1188124,LiAl(PS3)2,Al:0.10000000|Li:0.10000000|P:0.20000000|S:0.60000000,Al;Li;P;S,4,15,Monoclinic,0.0,2.749142152725869,False,icsd-425979,,2021-02-05 14:21:52.662000+00:00,screen_candidate,outside OBELiX composition set,-7.8357339385364435,0.31467128199157324,6.0047387710739475,210,unflagged
2026.04.13,mp-1188392,LiInS2,In:0.25000000|Li:0.25000000|S:0.50000000,In;Li;S,3,33,Orthorhombic,0.0,2.195760046648682,False,icsd-53093,pf-29662;pf-32132;pf-36125;pf-7863;pf-8561,2021-03-13 12:04:57.132000+00:00,screen_candidate,outside OBELiX composition set,-5.671274059154,0.23527856335942332,3.8504091175790074,74,high_score_lower_risk
2026.04.13,mp-1188784,Li2CdSnS4,Cd:0.12500000|Li:0.25000000|S:0.50000000|Sn:0.12500000,Cd;Li;S;Sn,4,31,Orthorhombic,0.0,1.934654526916268,False,icsd-249873,pf-30981,2021-02-04 20:51:23.062000+00:00,screen_candidate,outside OBELiX composition set,-5.57752310175115,0.18876126371087262,4.101409524735375,71,high_score_lower_risk
2026.04.13,mp-1188861,LiCSN,C:0.25000000|Li:0.25000000|N:0.25000000|S:0.25000000,C;Li;N;S,4,62,Orthorhombic,0.0410096179464289,3.8556,False,icsd-425061,,2021-03-10 13:19:45.817000+00:00,screen_candidate,outside OBELiX composition set,-7.766497874662053,0.5220120415400317,10.422757001347833,208,extrapolative
2026.04.13,mp-1189383,Li2CdGeS4,Cd:0.12500000|Ge:0.12500000|Li:0.25000000|S:0.50000000,Cd;Ge;Li;S,4,31,Orthorhombic,0.0,2.235934698116427,False,icsd-249872,pf-20491,2021-02-04 12:36:37.497000+00:00,screen_candidate,outside OBELiX composition set,-5.851252935654203,0.20963708489072208,3.9195477431335872,80,unflagged
2026.04.13,mp-1190364,Li2SnS3,Li:0.33333333|S:0.50000000|Sn:0.16666667,Li;S;Sn,3,15,Monoclinic,0.0006651347916664,1.8306,False,icsd-251656,,2021-12-30 05:03:15.784000+00:00,obelix_composition_reference,measured composition in OBELiX,-4.968791685880451,0.08803759399446269,2.5932043592513994,43,not_applicable
2026.04.13,mp-1191476,Li2In2GeS6,Ge:0.09090909|In:0.18181818|Li:0.18181818|S:0.54545455,Ge;In;Li;S,4,9,Monoclinic,0.0138102058522733,2.3229000000000006,False,icsd-262643,,2021-02-04 11:56:16.942000+00:00,screen_candidate,outside OBELiX composition set,-6.215298601125224,0.20059286794394282,4.409756094097032,117,unflagged
2026.04.13,mp-1191903,Li2In2SiS6,In:0.18181818|Li:0.18181818|S:0.54545455|Si:0.09090909,In;Li;S;Si,4,9,Monoclinic,0.0041443186363645,2.4279999999999995,False,icsd-262642,,2021-02-04 10:21:38.327000+00:00,screen_candidate,outside OBELiX composition set,-6.133709325541399,0.18445660926203156,4.536217939745336,111,unflagged
